9385,69.5625,-276.25,15.625,-0.3388672,-0.08935547,1.228516,0.2070313,0.1699219,-0.4365234
9387,73.5625,-275.5,14.0625,-0.3623047,-0.159668,1.279297,0.2070313,0.1699219,-0.4365234
9388,77,-274.375,11.6875,-0.3662109,-0.222168,1.36084,0.2070313,0.1699219,-0.4365234
9390,81.9375,-273.5,9.25,-0.4091797,-0.2768555,1.407715,0.1782227,0.1616211,-0.4448242
9391,85.125,-273.5,5.5,-0.4521484,-0.2299805,1.442871,0.1782227,0.1616211,-0.4448242
9393,89.0625,-274.3125,2.5625,-0.4873047,-0.2495117,1.509277,0.1782227,0.1616211,-0.4448242
9394,92.375,-275.3125,0.9375,-0.5146484,-0.2182617,1.524902,0.1489258,0.1538086,-0.4633789
9396,96.5625,-277.6875,0,-0.5888672,-0.1362305,1.563965,0.1489258,0.1538086,-0.4633789
9397,97.625,-280.4375,0,-0.5927734,-0.03466797,1.587402,0.1489258,0.1538086,-0.4633789
9399,99.25,-282.3125,1.8125,-0.6357422,0.01904297,1.606934,0.1489258,0.1538086,-0.4633789
9400,99.75,-284.5,4.9375,-0.6938477,0.08935547,1.57959,0.1235352,0.1445313,-0.4672852
9402,98.9375,-284.375,10,-0.7133789,0.1401367,1.567871,0.1235352,0.1445313,-0.4672852
9403,98.3125,-285.125,16.875,-0.7485352,0.2338867,1.571777,0.1235352,0.1445313,-0.4672852
9405,94.75,-284.6875,24.25,-0.7719727,0.2885742,1.528809,0.09082031,0.137207,-0.46875
9406,92.625,-282.875,33,-0.8032227,0.3081055,1.497559,0.09082031,0.137207,-0.46875
9408,90.625,-278.4375,40.9375,-0.7875977,0.2612305,1.493652,0.09082031,0.137207,-0.46875
9409,88.5625,-271.9375,48.75,-0.8110352,0.1831055,1.493652,0.06982422,0.1245117,-0.46875
9411,91.125,-264.9375,55,-0.8383789,0.1362305,1.501465,0.06982422,0.1245117,-0.46875
9412,89.25,-258.1875,60.5,-0.8735352,0.05029297,1.567871,0.06982422,0.1245117,-0.46875
9414,90,-253.0625,64.4375,-0.9008789,-0.01123047,1.638184,0.06982422,0.1245117,-0.46875
9415,92.875,-246.5625,67.375,-0.9399414,-0.05029297,1.688477,0.03955078,0.1132813,-0.4506836
9417,94.25,-240.9375,69.3125,-0.9594727,-0.1206055,1.805664,0.03955078,0.1132813,-0.4506836
9418,94.875,-235.8125,69.625,-1.037109,-0.206543,1.93457,0.03955078,0.1132813,-0.4506836
9420,95.75,-233.0625,70.125,-1.083984,-0.206543,1.981445,0.02441406,0.09423828,-0.4589844
9421,95.4375,-232.5625,70.3125,-1.166016,-0.2456055,2.066895,0.02441406,0.09423828,-0.4589844
9423,93.5625,-232.8125,70.375,-1.228516,-0.253418,2.094238,0.02441406,0.09423828,-0.4589844
9424,91.0625,-235.75,69,-1.287109,-0.2104492,2.086426,-0.004394531,0.06884766,-0.4560547
9426,86.875,-240.125,67.8125,-1.337402,-0.222168,2.059082,-0.004394531,0.06884766,-0.4560547
9427,83.0625,-241.9375,65.8125,-1.36084,-0.1713867,2.016113,-0.004394531,0.06884766,-0.4560547
9429,77.6875,-243.875,63.5,-1.364746,-0.1518555,1.985352,-0.004394531,0.06884766,-0.4560547
9430,70.5,-243.5,61.125,-1.42334,-0.06591797,1.887695,-0.01464844,0.05859375,-0.434082
9432,62.625,-241.6875,58.9375,-1.435059,-0.02294922,1.758789,-0.01464844,0.05859375,-0.434082
9433,55.3125,-240.8125,56.25,-1.450684,-0.01904297,1.708008,-0.01464844,0.05859375,-0.434082
9435,48.125,-238,53.625,-1.501465,0.03076172,1.606934,-0.03564453,0.03271484,-0.4282227
9436,42.125,-236.5,49.875,-1.513184,0.06982422,1.505371,-0.03564453,0.03271484,-0.4282227
9438,38.625,-233.3125,46.6875,-1.528809,0.07763672,1.42334,-0.03564453,0.03271484,-0.4282227
